"date","FCmean","FCH4mean","LEmean"
20230504,-5.3123959375,16.7964941363636,100.492447391304
20230505,-3.64513134782609,14.2781099302326,59.4766644680851
20230506,NA,15.0413642424242,NA
20230507,-5.13522416666667,8.98355664285714,66.0430473173913
20230508,-4.92058860416667,16.9698092608696,65.422258106383
20230509,-5.11518270833333,15.0872649782609,75.7518939583333
20230510,-3.85376810416667,14.8827863125,80.9466895833333
20230511,-5.643369375,13.3102420653191,91.130675
20230512,-4.99646958333333,14.7553715,96.8546333333333
20230513,-5.0765629375,13.9910723404255,110.450017708333
20230514,-4.67709582608696,19.3236375555556,98.5476815042553
20230515,-2.64481477777778,30.4817736756757,109.423137826087
20230516,-5.00963853191489,22.7193622631579,NA
20230517,-4.14307579487179,22.0242654285714,97.1616711363636
20230518,-4.18534173913044,19.0824064285714,101.880871363636
20230519,-4.85655152083333,17.2743783333333,96.3735466666667
20230520,-5.65823976744186,20.4192283333333,96.3758047826087
20230521,-2.17771860416667,18.6066901363636,75.3172934042553
20230522,-4.64130645652174,22.9098737209302,82.947575173913
20230523,-3.14203830769231,5.63377705882353,NA
20230524,-4.06810979166667,18.8199317948718,113.670006666667
20230525,NA,13.633610525,131.060560869565
20230526,-5.01184129787234,13.6715286666667,128.635939565217
20230527,-6.30983386046512,6.18969375,112.397881395349
20230528,-5.97948311363636,20.8840097560976,108.12825
20230529,-6.72870282222222,13.5364795121951,100.714818666667
20230530,-2.39678771428571,18.8498659333333,84.1614098636364
20230531,NA,23.6670597368421,NA
20230601,-3.54459231363636,15.8323037837838,105.823423404255
20230602,-4.1474823875,19.2388421666667,110.974247446809
20230603,-3.3766525,19.6457679487179,101.311289583333
20230604,-3.02787546808511,30.1255990930233,87.0100704347826
20230605,-2.11171976595745,21.0149383181818,99.3488030416667
20230606,-4.27194376190476,19.6941308333333,NA
20230607,-2.52477881818182,23.8052981684211,76.7324118181818
20230608,-2.88906757446808,31.5199114857143,93.5965540425532
20230609,-4.43043266666667,39.556086744186,93.8521950625
20230610,-3.89040226666667,31.7381728205128,90.4989495652174
20230611,-3.15036783333333,38.3680217391304,104.377964583333
20230612,-3.24723063829787,41.8457,96.71166875
20230613,-3.36330734042553,39.0428893617021,85.3420255319149
20230614,-3.930270625,23.61160595,97.8567125
20230615,-4.13413479166667,34.58450175,99.1332104166667
20230616,-2.60228082978723,40.0676182978723,70.35195625
20230617,-3.80901229166667,47.3267285106383,84.4268151702128
20230618,-3.05062631914894,44.1042839130435,85.6127510638298
20230619,-4.102659375,40.8754493541667,104.84480625
20230620,0.394830460465116,43.92829125,100.264444565217
20230621,-4.66952697674419,NA,NA
20230622,-3.73210960465116,NA,84.0074660227273
20230623,-1.32422913636364,NA,73.1813828888889
20230624,-2.82743342222222,NA,90.9040273111111
20230625,-3.29227541666667,NA,98.377690212766
20230626,-3.66156060416667,NA,95.3084919782609
20230627,-2.54961947916667,NA,114.575259785417
20230628,-1.55859917021277,NA,107.321285652174
20230629,-2.55842660416667,51.9525609302326,98.467072
20230630,-3.2961869375,39.2228909090909,134.727112680851
20230701,-3.1307385,34.4828490909091,98.80744375
20230702,-2.50539460416667,30.5065182978723,103.2589375
20230703,-2.65207146808511,30.3933429787234,98.9635595744681
20230704,-3.2046931627907,30.9174944736842,100.233172093023
20230705,-0.858476065217391,34.176852625,96.8877134042553
20230706,-2.88090706976744,44.1964833333333,95.0731191304348
20230707,-4.77362011904762,45.2171545454545,103.646192333333
20230708,-3.71984061904762,25.9447875609756,100.793777111111
20230709,NA,37.2953806451613,124.711676086957
20230710,-2.6288823255814,50.2850682926829,137.720789583333
20230711,-2.28320251162791,46.5498753846154,98.4994921276596
20230712,-1.603878,41.8081577777778,71.6584666666667
20230713,-1.03206714893617,39.5482395348837,85.567621875
20230714,-3.19060147916667,55.0637962790698,81.6197434166667
20230715,-3.334895875,50.8031485,99.86918125
20230716,-1.79048533043478,44.5710628571429,112.772413404255
20230717,-3.87372951111111,36.3060691428571,106.200262391304
20230718,-3.98034364583333,35.903951195122,96.6986141777778
20230719,-3.78612809166667,40.0752593478261,99.0873329166667
20230720,-2.98051622916667,45.3378234883721,96.8525589361702
20230721,-2.25172446808511,55.767493902439,101.244828333333
20230722,-3.01683002173913,61.8529425,131.108271086957
20230723,-0.471118955555556,20.7563951724138,99.4984270833333
20230724,-2.59476382926829,42.480774137931,NA
20230725,-2.74915775609756,55.4889828571429,NA
20230726,-3.56669059090909,44.2227811428571,NA
20230727,-1.46541159090909,42.9758152631579,120.334027886364
20230728,-3.04959808510638,39.4812605263158,102.270413913043
20230729,-3.29336133333333,42.8349135714286,100.160358913043
20230730,-4.7724049875,49.43070525,121.772260851064
20230731,-3.135686375,47.47748,117.240244680851
20230801,-3.56421995833333,31.1801053333333,96.4470053191489
20230802,-1.09154604255319,18.4472772222222,NA
20230803,-3.98323093333333,36.165948974359,108.3416053
20230804,-2.7199068125,35.4656688888889,106.589875416667
20230805,-1.92978436170213,47.7585413043478,103.432419340426
20230806,-1.6772993125,53.1124,104.113515833333
20230807,-1.73456145833333,37.1362145833333,104.078666666667
20230808,-2.02540552083333,30.2690554166667,101.697481458333
20230809,-1.60377882978723,28.3303542553192,102.25429787234
20230810,-2.45214744680851,22.3437523913043,108.28458125
20230811,-2.43893564583333,26.3659336170213,108.092945416667
20230812,-1.7209623125,34.0717616521739,93.6033629787234
20230813,-1.42244833333333,34.2042017391304,87.5654227659575
20230814,-2.08921660416667,34.0265904878049,94.7574006382979
20230815,-1.4341352826087,39.11307075,106.192482326087
20230816,-2.06456782608696,38.262525,116.976513622222
20230817,-2.41187325,20.5033897297297,102.508232733333
20230818,-2.68558897777778,28.4206397727273,95.9519487875
20230819,-2.11916004166667,45.9863631914894,91.5442958333333
20230820,-1.56539015555556,50.3048888888889,120.521401086957
20230821,-1.11622813333333,27.1178918181818,126.541070833333
20230822,-0.887257020833333,16.0921318181818,113.290222291667
20230823,-2.21935671111111,28.4108553488372,115.951327391304
20230824,-1.69401764444444,29.4020328205128,111.127146568182
20230825,-2.3581880212766,25.2445072888889,109.084534255319
20230826,-2.55626369565217,38.9402784090909,112.2350125
20230827,-1.833305375,37.280098,125.491847826087
20230828,0.519131642857143,29.4613723529412,129.803218888889
20230829,-0.428675,22.4342817142857,100.348396888889
20230830,-1.675655625,NA,86.2788958333333
20230831,-2.31055343478261,NA,112.514169418605
20230901,-0.361331227272727,NA,78.476916
20230902,2.06139053333333,NA,75.2611951956522
20230903,-0.526499790697674,25.9502494871795,93.321629787234
20230904,-1.35401295454545,30.89141125,98.3537375
20230905,-1.96794208888889,32.3720460606061,101.890284782609
20230906,-1.44328304761905,29.4927757692308,79.8619002325581
20230907,-1.88218023913043,41.6577106060606,94.5392543478261
20230908,-2.44364136363636,37.3597917142857,NA
20230909,-2.23342263043478,36.1998,92.1032406521739
20230910,-2.22692084444444,22.3478452631579,86.930311627907
20230911,-1.64136710869565,22.9632722222222,78.7312023191489
20230912,-2.35793263043478,22.9707782222222,69.3900276595745
20230913,-1.5357021212766,33.0348108695652,71.2488511458333
20230914,-2.94112056756757,28.9535440344828,NA
20230915,-1.09278179069767,27.3414229411765,67.2205002272727
20230916,NA,NA,NA
20230917,NA,NA,NA
20230918,NA,NA,NA
20230919,NA,NA,NA
20230920,NA,NA,NA
20230921,NA,NA,NA
20230922,NA,NA,NA
20230923,NA,NA,NA
20230924,NA,NA,NA
20230925,NA,NA,NA
20230926,NA,NA,NA
20230927,-1.08340255319149,15.3221184285714,71.8490147916667
20230928,NA,NA,85.5735127659574
20230929,-1.99018917416667,3.99771605744681,58.3578166666667
20230930,-1.95139844680851,5.93659289,77.4979465744681
20231001,-2.00090260416667,NA,93.5587202708333
20231002,-2.21893723404255,NA,98.00978125
20231003,-1.50057429166667,NA,89.3470479166667
20231004,-1.77332452083333,NA,91.435031875
20231005,-1.35968934090909,NA,68.0320217391304
20231006,-1.53793776190476,NA,82.7677644444444
20231007,-2.10548468085106,NA,103.19581875
20231008,-2.36928175,NA,77.9587482954545
20231009,-1.976511575,NA,55.3417819767442
20231010,0.0413358930232558,NA,NA
20231011,NA,NA,NA
20231012,0.703184719512195,NA,45.4684239130435
20231013,-2.84434026666667,NA,NA
20231014,-1.09141448837209,NA,77.5795509375
20231015,-0.9216400625,NA,64.9199583333333
20231016,-2.812772,NA,63.6451752978723
20231017,-2.377881,NA,50.4237996434783
20231018,-2.25849288636364,NA,49.5137704418605
20231019,-1.87976930232558,NA,51.4979429545455
20231020,-1.08784197826087,NA,NA
20231021,-1.72689788095238,NA,68.5409241818182
20231022,-0.7915424,NA,NA
20231023,-0.426179348837209,NA,NA
20231024,-0.836053595744681,1.88639293181818,64.1595485217391
20231025,-1.68167738958333,-1.67875935128205,57.1546814583333
20231026,-1.52975760416667,1.10712456521739,50.8753791489362
20231027,-0.519027083333333,NA,49.5495661234043
20231028,-0.408262956521739,NA,57.4735106818182
20231029,-1.12811425,NA,57.9846854791667
20231030,-0.447971934782609,NA,70.4712436956522
20231031,0.906399933333333,NA,80.45764375
20231101,-1.93420860416667,NA,62.02562625
20231102,-1.90989313043478,NA,35.772458493617
20231103,-1.86969662142857,NA,37.9685232608696
20231104,-1.21282417073171,NA,NA
20231105,-2.11847333333333,NA,45.4159590930233
20231106,-3.20022505405405,NA,NA
20231107,-0.193859189130435,NA,25.8585036170213
20231108,-1.1119164,NA,40.5005245581395
20231109,-0.560532022222222,NA,38.3711902173913
20231110,2.25296982222222,NA,32.8076247954545
20231111,2.73975635813953,NA,30.9097063829787
20231112,1.41539902391304,NA,21.9611339583333
20231113,NA,NA,NA
20231114,NA,NA,NA
20231115,NA,NA,82.6510069767442
20231116,2.79933846666667,NA,40.9320614347826
20231117,NA,NA,NA
20231118,NA,NA,NA
20231119,NA,NA,NA
20231120,NA,NA,NA
20231121,NA,NA,NA
20231122,NA,NA,NA
20231123,NA,NA,NA
20231124,NA,NA,NA
20231125,NA,NA,NA
20231126,NA,NA,NA
20231127,NA,NA,NA
20231128,NA,NA,NA
20231129,NA,NA,NA
20231130,NA,NA,NA
20231201,NA,NA,NA
20231202,NA,NA,NA
20231203,NA,NA,NA
20231204,NA,NA,NA
20231205,NA,NA,NA
20231206,NA,NA,NA
20231207,NA,7.14122072,NA
20231208,NA,NA,NA
20231209,-0.649208071428571,NA,NA
20231210,NA,NA,108.298615
20231211,NA,NA,NA
20231212,NA,NA,NA
20231213,NA,NA,NA
20231214,-0.7188748125,NA,35.1143264583333
20231215,-0.0498967145833334,NA,18.034908387234
20231216,-0.274096564102564,NA,8.32232531111111
20231217,NA,NA,55.5054064583333
20231218,NA,NA,NA
20231219,NA,NA,NA
20231220,NA,NA,16.7665561875
20231221,-0.426597,NA,16.5606244212766
20231222,-0.184826638297872,NA,18.50870296
20231223,-0.25027502173913,NA,31.7152842291667
20231224,NA,NA,NA
20231225,0.285489531914894,NA,41.5064981590909
20231226,-0.281532113043478,NA,35.4986250869565
20231227,NA,NA,NA
20231228,NA,NA,NA
20231229,NA,NA,NA
20231230,NA,NA,NA
20231231,NA,NA,NA
